ServerName,DatabaseName,DatabaseFileName,FileType,TimeDataCollected,CounterName,AggregatorType,Value
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:34:17,FRL,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:34:17,FRL,Variance,11.81653
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:34:17,FRL,Max,15.064067
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:34:17,FWL,Mean,4.738933
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:34:17,FWL,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:34:17,FWL,Variance,16.215866
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:34:17,FWL,Max,13.016949
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FRM,Mean,4647.1113
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FRM,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FRM,Variance,19574848
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FRM,Max,12672
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FWM,Mean,59.77778
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FWM,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FWM,Variance,4689.284
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FWM,Max,250
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FNW,Mean,3317.3333
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FNW,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FNW,Variance,14886571
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FNW,Max,14176
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FNR,Mean,110904.89
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FNR,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FNR,Variance,2.2591255E+10
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FNR,Max,518656
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FRL,Mean,3.6267595
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FRL,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FRL,Variance,11.941116
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FRL,Max,16
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FWL,Mean,6.9133244
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FWL,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FWL,Variance,73.36536
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:34:17,FWL,Max,37.517242
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FRM,Mean,12.444445
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FRM,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FRM,Variance,307.91357
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FRM,Max,70
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FWM,Mean,1.0555556
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FWM,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FWM,Variance,1.7191358
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FWM,Max,5
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FNW,Mean,50.833332
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FNW,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FNW,Variance,3085.2502
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FNW,Max,185
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FNR,Mean,258.8889
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FNR,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FNR,Variance,122301.875
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FNR,Max,1144
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FRL,Mean,2.0245638
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FRL,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FRL,Variance,1.9413992
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FRL,Max,4
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FWL,Mean,3.7627444
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FWL,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FWL,Variance,4.686802
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Log3.ndf,ROWS,2022-10-26 08:34:17,FWL,Max,9.6
DBPSQLANA01,,,,2022-10-26 08:34:17,IM,Mean,128670.734
DBPSQLANA01,,,,2022-10-26 08:34:17,IM,Occurence,19
DBPSQLANA01,,,,2022-10-26 08:34:17,IM,Variance,11833.457
DBPSQLANA01,,,,2022-10-26 08:34:17,IM,Max,129112
DBPSQLANA01,,,,2022-10-26 08:34:17,IMP,Mean,100
DBPSQLANA01,,,,2022-10-26 08:34:17,IMP,Occurence,19
DBPSQLANA01,,,,2022-10-26 08:34:17,IMP,Variance,0
DBPSQLANA01,,,,2022-10-26 08:34:17,IMP,Max,100
DBPSQLANA01,,,,2022-10-26 08:34:17,ICP,Mean,56.94737
DBPSQLANA01,,,,2022-10-26 08:34:17,ICP,Occurence,19
DBPSQLANA01,,,,2022-10-26 08:34:17,ICP,Variance,60.260387
DBPSQLANA01,,,,2022-10-26 08:34:17,ICP,Max,69
DBPSQLANA01,RnD,,,2022-10-26 08:34:17,DCS,Mean,75598.13
DBPSQLANA01,RnD,,,2022-10-26 08:34:17,DCS,Occurence,17
DBPSQLANA01,RnD,,,2022-10-26 08:34:17,DCS,Variance,18610606
DBPSQLANA01,RnD,,,2022-10-26 08:34:17,DCS,Max,83550.48
DBPSQLANA01,RnD,,,2022-10-26 08:34:17,DCP,Mean,99.96594
DBPSQLANA01,RnD,,,2022-10-26 08:34:17,DCP,Occurence,17
DBPSQLANA01,RnD,,,2022-10-26 08:34:17,DCP,Variance,0.018755633
DBPSQLANA01,RnD,,,2022-10-26 08:34:17,DCP,Max,100.00288
DBPSQLANA01,DBAdmin,,,2022-10-26 08:34:17,DCS,Mean,0.9776471
DBPSQLANA01,DBAdmin,,,2022-10-26 08:34:17,DCS,Occurence,17
DBPSQLANA01,DBAdmin,,,2022-10-26 08:34:17,DCS,Variance,0.016700346
DBPSQLANA01,DBAdmin,,,2022-10-26 08:34:17,DCS,Max,1.16
DBPSQLANA01,DBAdmin,,,2022-10-26 08:34:17,DCP,Mean,0.03422662
DBPSQLANA01,DBAdmin,,,2022-10-26 08:34:17,DCP,Occurence,17
DBPSQLANA01,DBAdmin,,,2022-10-26 08:34:17,DCP,Variance,0.018743383
DBPSQLANA01,DBAdmin,,,2022-10-26 08:34:17,DCP,Max,0.5818525
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FRM,Mean,0
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FRM,Occurence,18
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FRM,Variance,0
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FRM,Max,0
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FWM,Mean,0.055555556
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FWM,Occurence,18
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FWM,Variance,0.052469134
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FWM,Max,1
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FNW,Mean,3.6111112
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FNW,Occurence,18
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FNW,Variance,11.570988
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FNW,Max,12
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FNR,Mean,0.2777778
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FNR,Occurence,18
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FNR,Variance,0.3117284
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FNR,Max,2
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FRL,Mean,0.5833333
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FRL,Occurence,18
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FRL,Variance,1.6736112
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FRL,Max,4
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FWL,Mean,1.6998677
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FWL,Occurence,18
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FWL,Variance,0.9563054
DBPSQLANA01,DBAdmin,E:\MSSQL\Data\DBAdmin.mdf,ROWS,2022-10-26 08:43:49,FWL,Max,3.5
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FRM,Mean,0
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FRM,Occurence,18
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FRM,Variance,0
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FRM,Max,0
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FWM,Mean,0
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FWM,Occurence,18
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FWM,Variance,0
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FWM,Max,0
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FNW,Mean,7
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FNW,Occurence,18
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FNW,Variance,1.3333334
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FNW,Max,9
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FNR,Mean,0
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FNR,Occurence,18
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FNR,Variance,0
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FNR,Max,0
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FRL,Mean,0
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FRL,Occurence,18
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FRL,Variance,0
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FRL,Max,0
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FWL,Mean,1.8082892
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FWL,Occurence,18
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FWL,Variance,0.1366055
DBPSQLANA01,DBAdmin,G:\MSSQL\Log\DBAdmin_log.ldf,LOG,2022-10-26 08:43:49,FWL,Max,2.5714285
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FRM,Mean,2261.3333
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FRM,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FRM,Variance,3646464.2
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FRM,Max,6432
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FWM,Mean,28.666666
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FWM,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FWM,Variance,2015.6666
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FWM,Max,172
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FNW,Mean,1085.3334
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FNW,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FNW,Variance,3917945
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FNW,Max,6448
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FNR,Mean,77880.89
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FNR,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FNR,Variance,1.1458311E+10
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FNR,Max,418816
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FRL,Mean,2.5538607
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FRL,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FRL,Variance,1.1110449
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FRL,Max,5.263158
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FWL,Mean,3.4170334
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FWL,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FWL,Variance,25.470293
DBPSQLANA01,RnD,E:\MSSQL\DATA\RnD.mdf,ROWS,2022-10-26 08:43:49,FWL,Max,21.333334
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FRM,Mean,0
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FRM,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FRM,Variance,0
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FRM,Max,0
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FWM,Mean,40.444443
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FWM,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FWM,Variance,4095.8025
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FWM,Max,196
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FNW,Mean,792.8889
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FNW,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FNW,Variance,1375409
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FNW,Max,3520
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FNR,Mean,0
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FNR,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FNR,Variance,0
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FNR,Max,0
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FRL,Mean,0
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FRL,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FRL,Variance,0
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FRL,Max,0
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FWL,Mean,1.8627758
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FWL,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FWL,Variance,6.1561418
DBPSQLANA01,RnD,G:\MSSQL\Log\RnD_log.ldf,LOG,2022-10-26 08:43:49,FWL,Max,8
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FRM,Mean,967.1111
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FRM,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FRM,Variance,681905
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FRM,Max,3008
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FWM,Mean,5.388889
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FWM,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FWM,Variance,59.682095
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FWM,Max,25
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FNW,Mean,197.77777
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FNW,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FNW,Variance,64809.285
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FNW,Max,976
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FNR,Mean,31758.223
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FNR,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FNR,Variance,1.6513869E+09
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FNR,Max,161792
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FRL,Mean,2.4978883
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FRL,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FRL,Variance,1.5702517
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FRL,Max,6.032787
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FWL,Mean,2.4288971
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FWL,Occurence,18
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FWL,Variance,12.488786
DBPSQLANA01,RnD,E:\MSSQL\Data\Rnd_Data.ndf,ROWS,2022-10-26 08:43:49,FWL,Max,14.222222
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:43:49,FRM,Mean,3470.2222
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:43:49,FRM,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:43:49,FRM,Variance,17596668
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:43:49,FRM,Max,17216
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:43:49,FWM,Mean,24.222221
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:43:49,FWM,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:43:49,FWM,Variance,1207.0618
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:43:49,FWM,Max,118
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:43:49,FNW,Mean,837.3333
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:43:49,FNW,Occurence,18
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:43:49,FNW,Variance,1426346.6
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:43:49,FNW,Max,4640
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:43:49,FNR,Mean,148593.78
DBPSQLANA01,RnD,G:\MSSQL\data\Rnd_Data2.ndf,ROWS,2022-10-26 08:43:49,FNR,Occurence,18
